"산업분류","규모",2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 09,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 10,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11,2020. 11
"I.숙박 및 음식점업(55~56)","300인이상",17430,16044,717,670,89,75,14,0.5,0.5,1.9,842,519,323,4.9,3.2,34.3,464,141,322,378,377,1,1521,749,772,8.9,4.6,82.0,213,193,20,776,23,753,533,533,0,17213,15972,610,631,103,69,34,0.6,0.4,5.3,1084,580,503,6.5,3.6,75.8,568,65,503,515,515,0,1262,728,534,7.6,4.5,80.5,168,151,18,599,83,516,494,494,0,17256,15746,1113,397,112,85,27,0.7,0.5,2.4,1515,463,1051,9.1,2.9,122.0,1176,125,1051,339,339,0,1238,432,806,7.4,2.7,93.6,273,210,63,756,13,743,209,209,0
"J.정보통신업(58~63)","전체",623727,583237,18619,21871,3710,3317,393,0.6,0.6,2.1,20276,15772,4504,3.4,2.7,25.3,17624,13178,4446,2652,2594,58,12435,9472,2963,2.1,1.6,16.7,6823,6242,581,3566,1332,2233,2046,1897,149,631855,588993,20401,22461,4659,4550,109,0.8,0.8,0.5,19966,15604,4362,3.3,2.7,22.4,17396,13210,4187,2570,2395,175,12428,9803,2625,2.1,1.7,13.5,6725,6177,548,3344,1394,1950,2358,2232,126,636317,592627,20989,22701,3812,3672,140,0.6,0.6,0.7,17651,14540,3112,2.9,2.5,15.0,15483,12384,3099,2168,2155,13,13430,10976,2454,2.2,1.9,11.9,7534,6726,807,3251,1791,1460,2645,2458,187
"J.정보통신업(58~63)","300인미만",485587,447327,16718,21543,3351,2978,373,0.7,0.7,2.2,18221,14266,3955,4.0,3.2,24.8,15995,12086,3910,2225,2180,45,10101,7660,2441,2.2,1.7,15.3,5936,5426,509,3011,1185,1825,1155,1049,106,492697,452594,17967,22137,4332,4235,97,0.9,0.9,0.5,16976,13566,3410,3.6,3.0,19.7,15005,11768,3238,1971,1798,172,10460,8244,2216,2.2,1.8,12.8,5888,5440,447,2957,1291,1667,1615,1513,102,496718,456016,18324,22378,3478,3361,117,0.7,0.7,0.6,15120,12612,2508,3.2,2.8,13.8,13569,11070,2500,1550,1542,8,11341,9267,2074,2.4,2.0,11.4,6588,5960,628,2971,1667,1304,1782,1640,142
"J.정보통신업(58~63)","300인이상",138140,135910,1901,329,359,339,20,0.3,0.2,1.0,2055,1507,548,1.5,1.1,29.2,1629,1093,536,427,414,13,2333,1812,522,1.7,1.3,27.8,887,816,71,555,147,408,891,849,43,139158,136400,2434,324,327,314,12,0.2,0.2,0.5,2990,2039,952,2.2,1.5,43.9,2391,1442,949,599,596,3,1968,1559,409,1.4,1.1,18.9,838,737,101,387,104,283,743,718,25,139599,136612,2665,322,334,310,23,0.2,0.2,0.9,2532,1928,604,1.8,1.4,23.7,1914,1315,599,618,613,5,2089,1709,380,1.5,1.3,14.9,946,766,180,280,124,156,863,819,45
"K.금융 및 보험업(64~66)","전체",776771,462855,16055,297861,403,373,30,0.1,0.1,0.2,10462,5607,4855,2.2,1.2,32.3,5593,2969,2624,4870,2638,2232,7845,5045,2800,1.6,1.1,18.6,2091,1567,524,1303,683,621,4451,2796,1655,776369,462432,16993,296944,437,429,7,0.1,0.1,0.0,7095,5107,1987,1.5,1.1,12.0,3936,2094,1842,3159,3013,145,6580,5497,1083,1.4,1.2,6.6,2059,1482,577,865,536,328,3656,3479,177,775360,461769,15279,298311,1137,930,207,0.2,0.2,1.3,4806,4288,519,1.0,0.9,3.2,2889,2394,495,1917,1893,24,7183,4921,2262,1.5,1.1,14.0,2216,1848,367,2153,390,1763,2815,2683,131
"K.금융 및 보험업(64~66)","300인미만",671982,359617,14517,297848,365,335,30,0.1,0.1,0.2,7593,4556,3037,2.0,1.3,22.5,3180,2368,812,4413,2188,2225,5256,4190,1066,1.4,1.2,7.9,1675,1182,492,1099,537,561,2483,2470,13,671371,359122,15317,296932,364,361,3,0.1,0.1,0.0,5740,4040,1701,1.5,1.1,11.4,3064,1503,1561,2677,2537,140,5435,4544,892,1.5,1.3,6.0,1590,1055,535,690,424,266,3156,3064,91,670318,358426,13593,298299,883,826,58,0.2,0.2,0.4,3798,3430,368,1.0,1.0,2.5,2188,1843,344,1611,1587,24,6218,4115,2104,1.7,1.1,14.6,1793,1469,323,1970,305,1664,2456,2340,116
"K.금융 및 보험업(64~66)","300인이상",104789,103239,1538,13,38,38,0,0.0,0.0,-,2870,1051,1819,2.7,1.0,119.7,2413,601,1812,457,450,7,2589,855,1734,2.5,0.8,114.1,416,384,32,205,145,60,1968,326,1642,104998,103309,1676,12,73,69,4,0.1,0.1,0.2,1354,1068,286,1.3,1.0,17.8,872,592,281,482,476,6,1145,954,191,1.1,0.9,11.9,469,427,42,175,112,63,501,415,86,105042,103343,1687,13,254,105,150,0.2,0.1,8.2,1008,858,150,1.0,0.8,8.9,702,551,150,307,307,0,965,806,158,0.9,0.8,9.4,423,379,44,183,84,99,359,343,16
"L.부동산업(68)","전체",415179,390467,15836,8876,998,992,6,0.2,0.3,0.0,14670,10395,4274,3.6,2.7,29.8,14028,9822,4206,641,573,68,10814,9566,1249,2.7,2.5,8.7,6053,5704,350,3843,3020,823,919,843,76,418140,392830,16069,9241,886,884,2,0.2,0.2,0.0,11813,10422,1392,2.9,2.7,8.7,11017,9627,1390,797,795,2,9217,7989,1228,2.3,2.0,7.7,5888,5557,331,2638,2151,487,690,281,409,420532,394807,15883,9842,833,820,13,0.2,0.2,0.1,11208,9709,1499,2.7,2.5,9.4,10848,9356,1491,361,353,8,9418,7907,1510,2.3,2.0,9.5,5648,5258,390,3153,2279,874,617,370,247
"L.부동산업(68)","300인미만",387662,366383,12407,8873,916,915,2,0.2,0.2,0.0,12154,9659,2495,3.2,2.6,21.3,11564,9137,2426,590,522,68,9883,8797,1086,2.6,2.4,9.3,5647,5342,305,3459,2740,719,778,715,63,390479,368642,12598,9239,780,780,1,0.2,0.2,0.0,10833,9660,1173,2.9,2.6,9.4,10074,8902,1171,760,758,2,8383,7332,1051,2.2,2.0,8.4,5415,5172,243,2333,1934,399,635,226,409,392938,370409,12689,9840,733,721,13,0.2,0.2,0.1,10383,9073,1310,2.7,2.5,10.4,10043,8741,1303,340,332,8,8525,7299,1227,2.2,2.0,9.7,5208,4903,306,2730,2056,674,587,340,247
"L.부동산업(68)","300인이상",27516,24083,3429,4,82,78,4,0.3,0.3,0.1,2516,736,1780,9.4,3.1,67.9,2465,685,1780,51,51,0,931,769,162,3.5,3.2,6.2,406,361,45,384,280,104,141,128,13,27661,24188,3471,2,105,105,1,0.4,0.4,0.0,980,761,219,3.6,3.2,6.3,943,724,219,37,37,0,834,657,177,3.0,2.7,5.1,474,385,89,305,216,88,55,55,0,27594,24397,3195,2,100,99,1,0.4,0.4,0.0,825,636,189,3.0,2.6,5.7,804,616,189,21,21,0,892,609,283,3.2,2.5,8.5,440,355,84,423,224,199,29,29,0
"M.전문, 과학 및 기술 서비스업(70~73)","전체",1093082,1033344,45124,14613,6253,5901,352,0.6,0.6,0.8,43653,27034,16619,4.1,2.6,42.1,37956,21468,16488,5696,5566,130,27012,20995,6017,2.5,2.0,15.2,14681,13663,1018,8448,3792,4655,3884,3540,344,1100139,1035782,49737,14621,6185,5979,206,0.6,0.6,0.4,31843,20467,11376,2.9,2.0,24.0,29232,17867,11365,2611,2600,11,24793,18591,6202,2.3,1.8,13.1,13134,11408,1725,8333,3961,4372,3326,3222,104,1105917,1040375,50270,15271,6339,6177,162,0.6,0.6,0.3,28317,21993,6324,2.6,2.1,12.6,25609,19296,6313,2708,2697,11,23190,17353,5837,2.1,1.7,11.7,13371,11453,1917,6658,2898,3760,3161,3001,160
"M.전문, 과학 및 기술 서비스업(70~73)","300인미만",791865,736524,40927,14414,6093,5753,340,0.8,0.8,0.8,39047,23288,15759,5.1,3.2,44.4,34660,19030,15629,4387,4258,129,23136,17687,5450,3.0,2.4,15.3,13226,12352,874,7378,3105,4273,2533,2230,303,798255,738254,45577,14424,5957,5755,202,0.8,0.8,0.4,27783,16991,10793,3.6,2.3,25.0,26228,15446,10782,1555,1544,11,21404,15761,5643,2.7,2.1,13.0,11667,10081,1585,7530,3554,3976,2208,2126,82,804559,743385,46107,15067,5778,5676,102,0.7,0.8,0.2,24648,18855,5794,3.1,2.5,12.6,22958,17174,5784,1691,1681,10,18987,13663,5324,2.4,1.8,11.6,12124,10304,1820,5904,2545,3359,959,815,144
"M.전문, 과학 및 기술 서비스업(70~73)","300인이상",301216,296820,4197,199,160,148,12,0.1,0.0,0.3,4606,3746,860,1.5,1.3,21.5,3296,2438,859,1309,1308,1,3876,3308,567,1.3,1.1,14.2,1454,1310,144,1070,688,382,1351,1311,41,301884,297528,4160,196,229,224,5,0.1,0.1,0.1,4059,3476,583,1.3,1.2,14.0,3004,2420,583,1056,1056,0,3389,2830,559,1.1,1.0,13.4,1467,1327,140,804,407,396,1118,1096,22,301357,296990,4163,204,561,501,60,0.2,0.2,1.4,3669,3138,530,1.2,1.1,12.7,2651,2122,529,1017,1016,1,4203,3689,513,1.4,1.2,12.3,1246,1149,97,754,354,400,2202,2186,16
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체",1102565,978508,85765,38291,5389,4869,520,0.5,0.5,0.6,61640,35505,26135,5.8,3.6,31.0,56583,30899,25684,5057,4606,451,60381,37304,23077,5.7,3.8,27.3,22963,19929,3034,30543,10826,19717,6875,6548,326,1104542,977001,88077,39464,5955,5384,571,0.6,0.5,0.6,57003,31526,25478,5.4,3.2,29.3,52718,27498,25220,4285,4027,258,56199,33301,22898,5.3,3.4,26.3,21816,19161,2655,29922,9929,19993,4461,4211,250,1102152,976968,86485,38699,6313,5623,690,0.6,0.6,0.8,54857,31495,23363,5.2,3.2,26.8,52035,28722,23313,2822,2773,49,56482,31768,24714,5.3,3.3,28.3,21397,18647,2750,30574,8701,21873,4510,4420,90
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300인미만",693440,582033,74255,37152,3832,3542,290,0.6,0.6,0.4,39012,18734,20278,6.0,3.2,28.0,35018,15153,19865,3994,3581,413,37756,20953,16804,5.8,3.6,23.2,12429,10320,2108,20055,5587,14468,5272,5045,227,695537,580864,76353,38320,4484,4123,361,0.7,0.7,0.5,36600,16803,19798,5.6,2.9,26.3,33634,14058,19576,2966,2745,221,35672,17966,17706,5.4,3.1,23.5,11059,9432,1627,21151,5190,15961,3461,3344,117,692952,580743,74590,37619,4806,4386,420,0.7,0.7,0.6,33961,16082,17879,5.2,2.8,23.7,31923,14057,17866,2038,2025,13,35845,16592,19253,5.5,2.9,25.5,11808,9585,2223,21123,4125,16997,2914,2881,33
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300인이상",409124,396475,11510,1139,1556,1327,229,0.4,0.3,2.0,22628,16771,5857,5.5,4.2,49.4,21565,15746,5819,1063,1025,38,22624,16351,6274,5.5,4.1,53.0,10535,9609,926,10488,5239,5248,1602,1503,99,409005,396137,11724,1144,1471,1261,210,0.4,0.3,1.8,20403,14723,5680,5.0,3.7,48.9,19084,13440,5644,1319,1283,37,20527,15335,5192,5.0,3.9,44.7,10756,9729,1027,8770,4739,4031,1000,867,133,409200,396225,11895,1080,1506,1237,270,0.4,0.3,2.2,20896,15412,5484,5.1,3.9,46.4,20112,14665,5447,784,747,37,20637,15176,5461,5.1,3.8,46.2,9589,9061,528,9452,4576,4876,1596,1539,57
"O.공공행정, 국방 및 사회보장 행정(84)","전체",961710,696191,265341,179,4022,11,4011,0.4,0.0,1.5,49083,6605,42478,5.2,0.9,16.8,43545,1417,42128,5538,5187,350,23593,5383,18210,2.5,0.8,7.2,8102,414,7688,9930,291,9640,5561,4678,882,978854,695877,281002,1974,3696,94,3602,0.4,0.0,1.3,40005,9709,30296,4.1,1.4,11.1,33009,3545,29464,6996,6164,832,24657,6213,18445,2.5,0.9,6.8,7585,717,6869,9816,187,9629,7256,5309,1947,978754,698883,269305,10567,134,13,122,0.0,0.0,0.0,34258,7192,27067,3.5,1.0,9.8,28817,2555,26262,5441,4637,804,42950,4014,38936,4.4,0.6,14.2,5228,503,4725,33809,287,33522,3912,3223,689
"O.공공행정, 국방 및 사회보장 행정(84)","300인미만",402479,358980,43370,129,1005,0,1005,0.2,0.0,2.3,6188,3490,2699,1.5,1.0,6.1,2954,588,2366,3234,2902,333,7718,3150,4568,1.9,0.9,10.3,878,106,772,3863,182,3680,2978,2862,116,407425,360703,44776,1945,857,2,855,0.2,0.0,1.9,9104,4894,4211,2.3,1.4,9.6,4267,791,3476,4837,4103,734,5975,3167,2808,1.5,0.9,6.4,825,171,654,2171,82,2089,2979,2914,65,409077,361959,46651,467,33,0,33,0.0,0.0,0.1,11268,3482,7786,2.8,1.0,17.0,8010,1028,6982,3258,2454,803,8137,2152,5985,2.0,0.6,13.1,488,130,358,5647,152,5496,2002,1870,132
"O.공공행정, 국방 및 사회보장 행정(84)","300인이상",559231,337211,221971,50,3017,11,3006,0.5,0.0,1.3,42895,3115,39780,7.9,0.9,19.1,40592,829,39762,2303,2286,18,15875,2233,13642,2.9,0.7,6.6,7224,307,6916,6068,108,5959,2583,1817,766,571429,335174,236225,29,2839,91,2748,0.5,0.0,1.1,30901,4815,26086,5.5,1.4,11.4,28742,2754,25988,2159,2061,98,18683,3045,15637,3.3,0.9,6.8,6760,546,6215,7645,105,7541,4277,2395,1882,569677,336924,222654,10099,102,13,89,0.0,0.0,0.0,22991,3710,19281,4.1,1.1,8.4,20807,1527,19280,2183,2182,1,34812,1862,32951,6.2,0.6,14.4,4740,373,4367,28162,136,28026,1910,1353,557
"P.교육 서비스업(85)","전체",1569214,1218963,126772,223480,2706,1246,1459,0.2,0.1,1.1,70349,43359,26990,5.2,3.6,21.9,44829,26170,18659,25520,17189,8331,59626,39363,20264,4.4,3.2,16.5,12695,10564,2131,21866,11346,10521,25064,17452,7612,1584252,1221738,135075,227440,2052,1125,927,0.2,0.1,0.7,27164,13480,13684,2.0,1.1,10.5,21679,8874,12804,5486,4606,880,16086,9886,6200,1.2,0.8,4.7,5318,4312,1005,8334,3187,5146,2435,2386,48,1586207,1222797,138354,225056,1698,1402,296,0.1,0.1,0.2,23717,11647,12070,1.7,1.0,8.8,20858,9043,11815,2859,2604,255,19379,10819,8560,1.4,0.9,6.3,7398,5178,2220,9529,3365,6164,2452,2275,177
"P.교육 서비스업(85)","300인미만",1357396,1018193,115723,223480,2573,1123,1451,0.2,0.1,1.2,53682,30306,23376,4.7,3.0,20.6,28568,13509,15058,25114,16797,8317,50227,30733,19494,4.4,3.0,17.2,10091,8197,1894,16012,6012,9999,24125,16524,7601,1371295,1020465,123391,227440,1996,1072,924,0.2,0.1,0.7,24456,11613,12842,2.1,1.1,10.7,19112,7148,11964,5344,4465,879,14517,8538,5979,1.3,0.8,5.0,4530,3651,879,7701,2642,5059,2286,2245,41,1373102,1021245,126802,225056,1627,1332,295,0.1,0.1,0.2,21999,10344,11655,1.9,1.0,9.3,19219,7818,11401,2780,2526,254,17808,9523,8285,1.6,0.9,6.6,6609,4501,2107,8852,2851,6001,2347,2170,177
"P.교육 서비스업(85)","300인이상",211817,200769,11048,0,132,124,8,0.1,0.1,0.1,16667,13053,3614,8.0,6.6,37.5,16261,12661,3600,406,392,14,9400,8630,770,4.5,4.3,8.0,2605,2368,237,5855,5333,522,940,928,11,212957,201273,11684,0,56,53,3,0.0,0.0,0.0,2709,1867,842,1.3,0.9,7.4,2567,1726,841,142,141,1,1569,1348,221,0.7,0.7,1.9,788,661,126,632,545,87,149,141,7,213104,201552,11553,0,71,70,1,0.0,0.0,0.0,1718,1303,415,0.8,0.6,3.6,1639,1225,414,79,78,1,1571,1296,275,0.7,0.6,2.4,790,677,112,677,514,162,105,105,0
"Q.보건업 및 사회복지 서비스업(86~87)","전체",1919447,1750691,142921,25835,16766,16170,596,0.9,0.9,0.4,65812,50036,15776,3.5,2.9,11.3,61401,45993,15408,4411,4043,369,52596,42502,10094,2.8,2.4,7.2,36689,31513,5176,10237,6076,4161,5670,4913,757,1932523,1760300,146021,26202,18542,17751,791,1.0,1.0,0.5,61777,47828,13949,3.3,2.7,9.7,57840,44229,13611,3937,3599,338,49068,38482,10587,2.6,2.2,7.3,34728,29054,5674,10166,5802,4364,4174,3626,548,1945238,1771232,147468,26537,14411,13426,985,0.7,0.8,0.7,62554,49054,13501,3.3,2.8,9.2,59253,45832,13422,3301,3222,79,50174,38144,12030,2.6,2.2,8.2,35976,29883,6093,10006,5078,4928,4192,3184,1009
"Q.보건업 및 사회복지 서비스업(86~87)","300인미만",1628121,1467898,134457,25765,15232,14749,483,0.9,1.0,0.4,59493,44522,14971,3.7,3.0,11.4,55943,41339,14603,3551,3183,367,47225,37901,9324,3.0,2.6,7.1,33355,28543,4812,9327,5478,3848,4544,3880,663,1640916,1477347,137473,26096,17046,16402,644,1.0,1.1,0.5,56814,43661,13153,3.5,3.0,9.7,53553,40738,12815,3261,2923,338,44350,34479,9870,2.8,2.3,7.3,31635,26271,5364,9408,5347,4061,3307,2861,445,1653062,1487931,138768,26364,12762,11932,830,0.8,0.8,0.6,57230,44631,12598,3.5,3.0,9.1,54686,42163,12523,2544,2468,76,45351,34027,11324,2.8,2.3,8.2,32804,26983,5821,9248,4644,4603,3299,2399,899
"Q.보건업 및 사회복지 서비스업(86~87)","300인이상",291327,282793,8464,70,1534,1421,113,0.5,0.5,1.3,6319,5513,805,2.2,2.0,9.5,5458,4654,804,861,860,1,5371,4601,770,1.8,1.6,9.1,3334,2970,364,910,598,312,1126,1033,94,291607,282953,8547,106,1496,1349,147,0.5,0.5,1.7,4962,4166,796,1.7,1.5,9.4,4287,3491,796,676,676,0,4719,4002,716,1.6,1.4,8.4,3093,2783,310,759,455,304,867,764,103,292175,283302,8700,174,1649,1493,156,0.6,0.5,1.8,5325,4422,902,1.8,1.6,10.5,4567,3668,899,758,754,3,4823,4117,706,1.7,1.5,8.2,3171,2899,272,759,433,325,893,784,109
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체",282355,193373,48729,40253,1606,1305,301,0.7,0.7,0.6,20446,11871,8575,8.5,6.2,17.7,8994,3328,5666,11453,8544,2909,17644,9833,7811,7.3,5.1,16.1,3902,2606,1296,5559,1397,4162,8184,5831,2354,296509,199028,54517,42964,1565,1482,83,0.6,0.7,0.2,23225,11157,12068,9.4,5.7,23.4,12265,3531,8734,10960,7626,3334,11782,5381,6401,4.8,2.7,12.4,5129,2701,2428,4558,759,3798,2095,1921,174,292182,196816,51677,43689,1750,1538,211,0.7,0.8,0.4,12745,6295,6450,5.1,3.2,12.1,9443,3163,6280,3302,3132,170,17797,8332,9465,7.1,4.2,17.8,4168,2491,1677,8432,1601,6831,5197,4240,957
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","300인미만",264901,177847,46850,40204,1606,1305,301,0.7,0.7,0.6,19605,11382,8223,8.8,6.5,17.6,8611,3297,5314,10994,8085,2909,16511,8879,7632,7.4,5.0,16.3,3730,2494,1236,5425,1382,4043,7356,5002,2354,278243,182508,52819,42916,1565,1482,83,0.7,0.8,0.2,20916,9705,11211,9.1,5.4,22.5,11387,3510,7877,9529,6195,3334,10286,4913,5373,4.5,2.7,10.8,5023,2651,2372,3577,750,2827,1687,1513,174,273478,179918,49919,43641,1750,1538,211,0.8,0.8,0.4,11371,5330,6042,4.9,2.9,11.8,9014,3143,5871,2357,2187,170,16861,7746,9116,7.2,4.3,17.7,4073,2451,1622,8114,1578,6536,4674,3717,957
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","300인이상",17454,15526,1879,49,0,0,0,0.0,0.0,-,841,489,352,4.8,3.1,19.6,383,31,352,459,459,0,1134,955,179,6.5,6.1,10.0,171,112,60,134,15,119,828,828,0,18266,16520,1698,48,0,0,0,0.0,0.0,-,2309,1452,857,13.0,9.1,47.9,878,21,857,1431,1431,0,1496,468,1027,8.4,2.9,57.4,106,50,56,981,9,971,409,409,0,18704,16899,1757,48,0,0,0,0.0,0.0,-,1374,965,409,7.5,5.8,23.7,429,20,409,945,945,0,936,586,350,5.1,3.5,20.3,95,40,55,318,23,295,523,523,0
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체",523570,425691,45773,52107,3550,2976,573,0.7,0.7,1.2,15497,7914,7583,3.3,1.9,16.7,14137,6555,7582,1360,1359,1,17079,10035,7044,3.6,2.4,15.6,6940,5919,1022,8267,2550,5717,1871,1566,305,525770,425393,48331,52045,4537,3801,736,0.9,0.9,1.5,19543,9323,10220,4.1,2.2,21.7,17581,7511,10071,1961,1812,149,17282,9752,7529,3.7,2.3,16.0,7447,6623,824,7975,1295,6680,1859,1834,25,527364,424305,49511,53548,4309,4066,243,0.9,0.9,0.5,17963,7590,10372,3.8,1.8,21.2,16062,6820,9242,1901,770,1131,17871,8530,9341,3.8,2.0,19.1,7193,6038,1155,9691,1673,8019,987,820,168
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300인미만",519588,421744,45737,52107,3550,2976,573,0.8,0.7,1.2,15464,7888,7576,3.3,1.9,16.7,14114,6539,7575,1350,1349,1,16987,9980,7006,3.6,2.4,15.5,6908,5890,1018,8229,2546,5683,1849,1544,305,521775,421451,48278,52045,4537,3801,736,1.0,0.9,1.5,19478,9285,10193,4.2,2.2,21.7,17525,7481,10044,1953,1804,149,17230,9710,7520,3.7,2.3,16.0,7421,6597,824,7966,1295,6671,1842,1818,25,523349,420362,49438,53548,4253,4016,238,0.9,0.9,0.5,17909,7560,10349,3.8,1.8,21.2,16013,6794,9219,1897,766,1131,17838,8500,9338,3.8,2.0,19.1,7170,6017,1153,9687,1669,8018,981,814,168
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300인이상",3983,3947,36,0,0,0,0,0.0,0.0,-,33,26,7,0.8,0.7,12.7,23,16,7,10,10,0,92,55,37,2.3,1.4,67.3,32,29,3,38,4,34,22,22,0,3995,3942,53,0,0,0,0,0.0,0.0,-,64,38,26,1.6,1.0,58.4,56,30,26,8,8,0,52,43,9,1.3,1.1,20.2,26,26,0,9,0,9,16,16,0,4015,3943,73,0,56,51,5,1.4,1.3,6.4,53,30,23,1.3,0.8,36.5,49,26,23,4,4,0,33,30,3,0.8,0.8,4.8,23,21,2,4,3,1,6,6,0
